latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
40.85585375,-73.86485618,2,11,2.28,2,207,65
40.856921,-73.86620781,2,6,0.54,1,90,135
40.85291688,-73.86517746,1,0,,1,362,45
40.85666667,-73.86542853,1,1,0.03,1,6,80
40.85137965,-73.8654509,3,0,,1,173,100
40.85520525,-73.86709168,1,6,1.09,1,242,30
40.85319808,-73.86437504,100,22,0.72,1,365,401
40.85323743,-73.86505746,2,15,1.32,1,231,30
40.85236101,-73.86632307,1,14,3.31,1,163,41
40.85548912,-73.86489839,1,33,7.12,2,234,68
40.85644003,-73.86414542,1,37,4.19,2,208,68
40.85592027,-73.86742706,7,0,,1,0,80
40.85401138,-73.86593959,1,6,1.19,1,64,76
40.85710858,-73.86474383,1,2,0.95,2,180,40
40.6944835,-73.99773678,1,2,1.36,1,18,140
40.69410396,-73.99830287,2,41,4.11,1,22,200
40.69270799,-73.99685081,2,31,2.52,1,193,135
40.6947215,-73.99855695,3,46,2.64,1,4,175
40.69237501,-73.99638736,3,1,0.5,1,24,152
40.69791866,-73.99278536,14,0,,1,0,70
40.69927097,-73.99400297,1,0,,1,0,240
40.69453132,-73.9942278,1,1,0.12,2,0,409
40.69683993,-73.99397382,2,0,,1,171,115
40.69414025,-73.99226365,1,113,2.03,1,365,100
40.69497712,-73.99395491,2,3,1.07,2,199,95
40.69895304,-73.99208439,1,4,1.03,1,292,65
40.6930471,-73.99233853,2,1,1,1,45,150
40.69798046,-73.99597538,3,16,0.9,1,36,125
40.69543905,-73.99226708,2,12,0.38,1,0,150
40.69218016,-73.99124159,2,1,0.11,1,0,110
40.70010844,-73.99452671,3,0,,1,32,180
40.69816411,-73.99360879,1,1,0.1,1,0,120
40.69897695,-73.99256759,3,8,0.46,1,5,198
40.69304197,-73.99327609,7,2,0.26,1,71,250
40.69343444,-73.99610655,4,0,,1,0,85
40.69448798,-73.99396116,5,0,,1,41,198
40.69454331,-73.99547189,5,0,,1,0,275
40.69260946,-73.99252033,2,2,0.14,1,0,200
40.69239292,-73.99441821,2,19,1.08,1,0,200
40.70070126,-73.99257178,5,14,0.69,1,13,150
40.69590994,-73.99425944,20,1,0.28,1,0,150
40.69270773,-73.99364877,4,5,0.09,1,0,135
40.69382454,-73.9933447,7,1,0.05,1,0,130
40.69614795,-73.99601316,2,13,0.81,1,88,200
40.69797058,-73.99200438,3,0,,1,0,60
40.70045206,-73.99488081,1,0,,1,43,150
40.69232666,-73.99383545,1,85,1.73,2,281,65
40.69182208,-73.99587755,1,0,,1,88,167
40.69457961,-73.99811764,2,2,0.27,1,0,200
40.69723043,-73.99268489,1,25,0.33,1,363,800
40.69183207,-73.99592148,1,38,4.22,1,246,150
40.69126501,-73.99552313,1,17,0.32,1,0,160
40.69027339,-73.99417665,4,2,0.25,1,0,111
40.69275873,-73.99656616,3,0,,1,0,125
40.69292587,-73.99113162,1,3,0.58,1,70,188
40.69296919,-73.99758348,2,33,0.98,1,68,200
40.69115899,-73.99397883,3,3,0.12,1,60,120
40.69276375,-73.99630108,2,28,0.98,1,361,230
40.69341955,-73.99275423,5,0,,1,59,250
40.69060101,-73.99338648,5,0,,1,0,115
40.69829697,-73.99525373,2,1,0.45,1,73,225
40.69266526,-73.99792598,3,23,2.3,1,155,113
40.69455028,-73.99339439,2,3,0.4,1,0,75
40.69100209,-73.99467426,4,0,,1,60,210
40.69683375,-73.99206228,2,27,1.03,1,286,170
40.69272766,-73.99158628,1,41,1.38,1,326,79
40.69502268,-73.99608029,2,8,0.23,1,181,260
40.69211788,-73.99621002,2,11,1.22,1,25,95
40.69481716,-73.99513473,2,5,0.77,1,0,120
40.69450398,-73.9954293,3,6,0.24,1,0,200
40.69283301,-73.99461121,1,7,0.24,1,365,325
40.69071284,-73.99276823,1,22,1.34,1,318,110
40.69088292,-73.99415824,14,3,0.1,1,0,155
40.69963958,-73.99299404,2,38,0.67,1,30,800
40.69324683,-73.99335731,3,1,0.48,1,29,180
40.69428394,-73.99989408,2,0,,1,0,100
40.69369904,-73.99445172,5,0,,1,0,175
40.69754049,-73.99297853,3,0,,1,279,275
40.69071283,-73.99412741,2,0,,1,49,150
40.69938063,-73.99558506,7,0,,1,9,110
40.69301724,-73.99454043,3,13,1.27,1,56,104
40.69619488,-73.99295946,1,0,,2,0,115
40.6919112,-73.99330955,2,1,0.04,1,0,130
40.69224319,-73.99638419,3,48,1.01,1,61,150
40.69385509,-73.994935,2,8,0.44,1,365,250
40.69482303,-73.99221681,1,23,0.95,1,0,1200
40.69383756,-73.99260729,5,6,0.27,1,9,198
40.69272181,-73.99338451,1,7,1.03,1,0,169
40.69183388,-73.9920224,2,16,3.72,1,272,250
40.69819318,-73.99323755,2,0,,1,5,103
40.69443196,-73.99068159,1,5,0.15,1,0,150
40.70117182,-73.99146912,1,3,0.09,1,0,200
40.69394854,-73.99455032,4,23,0.69,1,180,140
40.69299497,-73.99283357,1,0,,1,0,135
40.69468143,-73.99326898,2,2,0.41,1,29,100
40.69139981,-73.99473213,1,0,,1,0,150
40.698377,-73.99470692,2,15,0.45,1,365,10000
40.69165204,-73.99764276,2,27,1.16,1,246,300
40.69754069,-73.99273325,1,3,1.41,2,69,70
40.69065229,-73.99379501,1,9,0.16,1,0,500
40.69791895,-73.99326929,2,0,,2,6,140
40.69441161,-73.99771122,1,52,0.79,2,338,200
40.69449446,-73.99727436,2,30,1.91,1,257,125
40.69776179,-73.99764189,1,1,0.03,1,0,300
40.69464409,-73.99885231,8,3,0.17,1,0,165
40.69846472,-73.99312097,2,1,0.06,1,365,110
40.69811498,-73.99306054,2,19,0.64,1,54,110
40.69259776,-73.99831896,3,66,0.96,2,166,100
40.70224471,-73.99396346,1,68,2.95,1,297,165
40.69485647,-73.99858375,1,0,,1,305,160
40.69081764,-73.9928078,1,51,1.17,1,240,129
40.69156094,-73.99366314,2,3,0.69,1,57,170
40.6947241,-73.99493405,1,5,0.88,1,182,89
40.69758041,-73.99138847,4,1,0.1,1,0,175
40.69313403,-73.99075442,3,6,0.17,1,0,190
40.69417305,-73.9944302,2,88,2.98,1,330,119
40.69523768,-73.99493616,2,7,0.82,1,45,160
40.6923718,-73.99412471,4,0,,1,0,130
40.69409625,-73.99820901,7,0,,1,0,57
40.68975767,-73.99235757,7,4,1.05,1,0,110
40.69392178,-73.99626894,2,12,0.66,1,287,249
40.69118829,-73.99437544,2,8,1.05,1,0,300
40.69107249,-73.99378317,4,2,0.91,1,213,200
40.69707141,-73.99631655,5,1,0.14,1,0,110
40.69581203,-73.99576935,2,0,,1,15,150
40.69690841,-73.99416596,7,0,,1,0,175
40.69511243,-73.99340495,1,3,0.34,1,0,110
40.69155715,-73.99510807,4,17,0.5,1,0,95
40.69564837,-73.99662735,8,0,,1,0,150
40.6934096,-73.99458529,5,11,0.26,1,211,92
40.69840478,-73.99150468,1,69,2.62,1,288,135
40.66049643,-73.91693827,1,7,0.74,1,18,55
40.67064874,-73.91643307,2,39,2.18,6,365,52
40.66140487,-73.91527139,3,1,0.5,3,363,65
40.66791585,-73.92538345,5,17,0.58,1,28,37
40.67556474,-73.90476277,1,81,4.88,6,250,50
40.66182971,-73.91979301,1,2,0.41,2,180,130
40.66446793,-73.91743113,2,23,1.56,3,350,69
40.66779801,-73.92441624,1,6,0.67,1,364,39
40.66748131,-73.92554051,2,34,1.1,2,341,65
40.6678291,-73.92192003,1,46,4.81,2,365,69
40.66756632,-73.91091853,1,0,,1,0,75
40.66409071,-73.92314048,3,3,0.21,1,362,50
40.66832681,-73.92357733,1,114,7.02,2,148,129
40.66495433,-73.9194505,2,16,1.98,1,365,65
40.66255538,-73.91467983,3,2,0.42,3,363,85
40.66040541,-73.91562123,1,2,0.79,1,30,105
40.66799957,-73.92470663,2,24,1.13,1,180,50
40.6693029,-73.9127485,2,0,,2,350,49
40.67433098,-73.90788216,1,10,0.65,1,365,125
40.6668199,-73.92302741,2,67,2.18,1,349,47
40.66578887,-73.9112885,2,0,,1,89,95
40.6697295,-73.91854146,1,1,0.3,3,0,56
40.66538085,-73.92463905,1,5,0.35,4,364,30
40.66373716,-73.91733253,2,31,2.05,3,344,79
40.65715566,-73.90639382,2,0,,1,104,75
40.65957888,-73.91113085,3,6,2.47,1,3,20
40.66465097,-73.91866939,2,11,0.73,3,345,59
40.66841963,-73.90729957,2,5,0.84,3,320,115
40.67067769,-73.91633251,1,88,3.15,6,164,49
40.66015908,-73.90763876,2,0,,1,365,110
40.66996178,-73.91140418,2,0,,2,365,49
40.67294395,-73.90632651,1,0,,1,89,250
40.66221227,-73.91267039,5,0,,2,0,85
40.66085966,-73.9125527,2,14,0.77,2,16,50
40.66217167,-73.91460263,3,0,,3,362,182
40.66831085,-73.92496633,2,2,0.94,1,84,50
40.66826795,-73.92509213,1,51,1.65,1,349,75
40.69796759,-73.93318091,1,5,0.21,1,0,50
40.69916623,-73.93178071,20,0,,1,0,72
40.69882423,-73.93622423,3,15,0.33,2,336,50
40.69704455,-73.93408061,3,13,1.11,1,306,81
40.69979509,-73.9326535,7,11,0.36,1,1,70
40.68786419,-73.91417089,2,0,,1,10,45
40.699505,-73.93213994,3,31,1.02,1,0,150
40.69856269,-73.93161567,3,51,1.41,1,365,74
40.68371095,-73.91091354,1,0,,1,0,40
40.69829755,-73.93500781,1,4,4,3,325,85
40.70038731,-73.93759638,2,47,1.43,2,29,65
40.6864813,-73.91626684,2,3,3,1,5,30
40.68886141,-73.91906259,6,3,2.37,1,28,65
40.70215259,-73.93578066,3,6,0.15,1,0,120
40.69827955,-73.93205893,1,0,,1,0,120
40.7020394,-73.93183794,2,13,0.61,3,274,75
40.69695901,-73.93433042,2,20,1.15,1,355,135
40.70034298,-73.93301465,2,17,0.37,1,359,200
40.69621828,-73.93394388,1,0,,1,89,70
40.69949027,-73.93729921,1,1,0.07,1,0,48
40.68384507,-73.91164908,1,2,0.42,2,364,95
40.69851492,-73.93662043,2,46,5.82,1,2,79
40.6975147,-73.93472874,1,1,1,3,259,80
40.69720775,-73.93512135,1,17,3.36,4,321,100
40.69824245,-73.93231393,1,0,,1,0,60
40.69974285,-73.93379665,1,35,5.1,1,247,185
40.70021366,-73.94081249,1,2,0.14,1,0,49
40.7036443,-73.92390585,1,4,1.17,9,320,65
40.6875982,-73.9167017,1,20,0.68,1,201,165
40.70090648,-73.92833596,2,0,,1,27,45
40.69555979,-73.92271905,4,1,0.36,6,164,52
40.69819954,-73.92617657,2,1,0.31,3,0,55
40.69976042,-73.92968459,1,20,1.3,2,164,53
40.7054783,-73.92410796,1,7,1.65,9,322,60
40.69745156,-73.9252715,2,16,1.03,1,98,50
40.68876067,-73.9057819,1,4,0.63,2,365,55
40.70918028,-73.92182067,15,0,,1,0,60
40.68843696,-73.9053092,3,1,0.5,2,91,45
40.69157518,-73.92114737,3,10,0.31,2,0,78
40.68988399,-73.91119924,7,0,,1,0,50
40.70212527,-73.92287814,1,11,2.26,3,71,65
40.69917748,-73.92885719,1,19,0.9,3,59,64
40.69684912,-73.92932655,1,1,0.04,1,0,73
40.69991021,-73.92493209,3,1,0.19,1,0,60
40.69935317,-73.92641502,2,1,1,2,0,44
40.70765339,-73.92228607,2,0,,2,338,45
40.69151054,-73.91600269,14,4,0.09,4,306,45
40.69989017,-73.92352266,1,0,,1,0,100
40.68877582,-73.90763486,1,23,3.4,7,21,59
40.68771979,-73.91511506,3,10,0.69,5,297,62
40.68248534,-73.90726739,1,33,0.96,1,159,35
40.68699133,-73.90560247,2,0,,2,145,38
40.68994256,-73.91555697,2,6,6,1,216,11
40.70018664,-73.94098213,3,11,1.59,3,76,51
40.70152537,-73.92244289,6,0,,1,0,115
40.69435988,-73.92530132,1,63,2,7,176,57
40.691246,-73.91666527,5,15,0.32,4,198,38
40.68901889,-73.91560313,3,76,3.97,2,293,190
40.70118379,-73.92245365,1,0,,2,0,40
40.68466853,-73.9066369,1,0,,1,0,60
40.69511794,-73.92623962,4,11,1.26,8,120,65
40.69152253,-73.90429321,1,14,2.12,9,333,77
40.69757289,-73.9290574,5,0,,1,0,45
40.70061769,-73.9296533,1,0,,1,0,75
40.69627504,-73.9265465,1,4,4,3,33,45
40.69425871,-73.92423824,3,184,3.89,3,147,58
40.70191976,-73.92418106,2,0,,1,88,65
40.70011592,-73.93062197,2,13,0.39,1,365,77
40.69219732,-73.923991,3,140,3.74,3,146,58
40.68836667,-73.90553109,2,6,0.48,11,331,46
40.68987134,-73.91857889,3,0,,1,22,70
40.68871037,-73.90791557,1,0,,7,289,165
40.70632835,-73.92231485,1,1,0.07,1,0,55
40.70154987,-73.9268234,4,3,0.54,3,332,62
40.70030768,-73.92964339,1,0,,1,364,110
40.70504933,-73.92281093,1,138,3.43,9,349,59
40.70358799,-73.93054183,5,1,0.18,1,152,60
40.70429741,-73.92719318,1,36,2.4,2,266,78
40.69530975,-73.92380385,1,1,0.18,1,335,40
40.69105844,-73.92090568,1,2,0.14,2,0,80
40.69109937,-73.91495728,1,176,3.48,4,266,78
40.69606965,-73.92295063,1,0,,1,0,100
40.70473961,-73.92327613,1,78,4.25,7,324,64
40.69641528,-73.92259455,6,0,,3,89,53
40.69899956,-73.93012485,1,0,,1,0,95
40.70038984,-73.92867324,1,0,,1,0,145
40.69314337,-73.92498406,4,20,2.55,1,102,60
40.69824462,-73.93006569,1,3,0.54,1,91,75
40.69923045,-73.92466699,12,6,0.64,2,88,39
40.6886967,-73.9059802,2,0,,1,0,65
40.69020042,-73.90757368,2,8,0.69,11,336,75
40.70006974,-73.92638207,5,2,0.32,1,5,50
40.69712061,-73.93054923,1,0,,1,0,70
40.6995688,-73.92424671,1,6,1.54,1,256,60
40.69989324,-73.92828001,1,3,0.56,1,89,89
40.68498633,-73.90737891,2,17,0.4,1,291,75
40.69086598,-73.90916998,2,28,1.05,1,234,113
40.69423634,-73.92670213,3,13,1.48,8,147,51
40.6964669,-73.92494526,1,3,0.23,1,0,60
40.68782101,-73.90977714,1,4,1.45,4,71,55
40.68342318,-73.90993129,1,1,0.23,2,180,80
40.6970768,-73.92954416,1,74,2.35,6,343,49
40.69452253,-73.9283985,1,54,3.69,4,128,45
40.70024721,-73.92582925,1,0,,1,0,100
40.70107947,-73.92889801,1,0,,1,2,55
40.69734508,-73.92463711,1,7,7,3,97,50
40.69111446,-73.91721672,3,0,,1,6,70
40.70794204,-73.92167641,2,7,0.26,1,365,95
40.69011864,-73.91540248,3,31,1.07,2,365,80
40.70101624,-73.92476313,6,5,0.22,1,0,79
40.69846662,-73.92787024,2,23,1.24,1,0,250
40.69659877,-73.93071773,2,1,0.26,2,82,120
40.69727803,-73.93066495,2,9,0.27,1,272,119
40.69671128,-73.92284547,4,1,0.07,1,0,90
40.7050376,-73.92460105,1,2,0.4,1,213,81
40.69296607,-73.9246629,2,2,0.36,3,9,140
40.69464605,-73.92752361,2,2,0.23,1,0,95
40.70160592,-73.93131267,2,22,1.91,1,281,120
40.70233953,-73.92439108,4,1,0.5,1,0,140
40.69732009,-73.92948932,1,14,0.45,1,0,84
40.69435697,-73.92994861,1,25,0.47,2,111,170
40.70154041,-73.92801595,1,94,3.33,2,132,115
40.70173941,-73.92869008,2,20,3.77,1,147,80
40.70115632,-73.92733332,1,29,5.03,4,255,100
40.70130405,-73.92813103,2,9,0.77,1,7,110
40.69319621,-73.92713722,2,8,0.87,1,74,105
40.69946048,-73.92439072,2,2,0.11,1,0,150
40.69225633,-73.92286386,1,21,1.02,1,213,190
40.70308933,-73.928866,2,4,0.35,1,0,150
40.70505258,-73.92238903,2,4,0.26,1,0,108
40.70422447,-73.92508122,2,1,0.23,2,0,100
40.70084109,-73.92682903,1,0,,2,0,119
40.69960495,-73.92949762,5,1,0.06,1,365,150
40.70336722,-73.93070969,2,63,3.67,1,235,80
40.70712848,-73.922623,3,5,1.79,1,50,216
40.70077767,-73.92671058,2,1,1,1,176,175
40.70753155,-73.92047833,4,3,0.06,1,0,85
40.7026692,-73.92922678,2,1,0.49,1,0,90
40.70590785,-73.91984191,3,7,0.43,1,0,120
40.70322662,-73.9283597,1,3,0.14,1,0,99
40.69506952,-73.92455853,2,6,1.18,1,365,110
40.69831231,-73.91259048,2,1,0.68,2,43,60
40.69306129,-73.90763558,5,2,0.81,1,22,49
40.704819,-73.9216836,1,98,4.34,7,101,68
40.69369609,-73.9105673,2,4,1.6,1,0,47
40.6987647,-73.91185662,2,1,0.17,2,0,65
40.69554312,-73.92171173,1,27,2.08,7,84,39
40.7057777,-73.92199054,1,5,1.58,9,311,60
40.69795094,-73.92161777,1,2,0.11,1,0,110
40.696279,-73.92187636,3,3,1.11,6,126,57
40.69801771,-73.92067447,7,0,,1,0,200
40.70036023,-73.91722519,1,0,,1,0,80
40.70507987,-73.92123598,1,76,4.23,7,329,64
40.69774124,-73.91198239,3,57,2.61,1,0,70
40.69387316,-73.91340815,5,0,,1,0,100
40.69221535,-73.91509151,1,8,5.85,1,328,29
40.69631515,-73.9159842,2,16,0.9,1,180,108
40.696647,-73.91436844,6,1,0.49,3,364,75
40.6998629,-73.92041344,1,0,,1,0,60
40.70388275,-73.92229607,1,9,1.74,9,352,60
40.70483739,-73.91941802,3,1,0.1,1,0,45
40.70434992,-73.91645567,1,2,0.26,1,0,65
40.6933261,-73.90634267,1,7,0.89,1,0,50
40.69292743,-73.90528935,2,2,0.23,1,11,60
40.69708958,-73.91002798,1,0,,1,0,50
40.70187429,-73.92027116,2,0,,1,334,55
40.70198493,-73.91570688,1,0,,1,0,95
40.69979276,-73.92078432,2,17,0.39,1,21,95
40.69373596,-73.91964948,3,5,0.45,1,24,76
40.70204198,-73.92109306,1,2,0.06,1,0,150
40.69531701,-73.91994321,2,2,0.13,2,361,138
40.70179824,-73.91822792,3,13,0.34,1,3,60
40.69506859,-73.92080747,2,4,0.5,1,0,99
40.70226286,-73.92158702,4,10,0.58,1,274,90
40.70400714,-73.9182336,2,0,,1,0,150
40.69230238,-73.91445859,20,0,,1,0,40
40.69838381,-73.91964978,1,0,,1,0,60
40.70147683,-73.91232262,1,62,3.24,2,293,99
40.6963307,-73.92143091,3,3,0.55,1,329,150
40.6949191,-73.90901799,2,0,,7,59,35
40.69949665,-73.92070376,2,17,1.34,1,326,125
40.70479346,-73.92053726,4,0,,1,0,180
40.69982117,-73.91956653,3,77,1.68,1,228,139
40.6814717,-73.90765702,3,3,0.37,2,180,50
40.69406558,-73.91124174,2,0,,3,72,55
40.69805667,-73.91530163,1,33,3.68,1,77,59
40.70347886,-73.91476697,1,0,,1,0,65
40.69261956,-73.90511216,1,2,0.47,1,90,60
40.68623454,-73.91373702,1,2,0.42,4,365,50
40.70160033,-73.91868457,5,6,0.19,1,0,120
40.69164155,-73.90215317,1,133,5.06,1,283,65
40.70185619,-73.92744979,3,125,1.4,2,52,85
40.69112786,-73.91926534,1,3,0.2,1,48,95
40.70167315,-73.92264527,2,0,,1,77,200
40.68910035,-73.91859825,2,31,1.17,1,164,57
40.68126787,-73.90582572,1,29,6.04,2,211,195
40.70570899,-73.92297318,1,10,0.98,1,89,50
40.69734558,-73.93192024,7,11,0.26,2,180,52
40.69040347,-73.91538031,3,8,0.38,8,225,55
40.69927431,-73.93390884,6,1,0.07,1,0,40
40.69776972,-73.93364212,3,3,0.43,1,90,130
40.70139573,-73.91333469,5,12,0.29,1,363,39
40.70051304,-73.92010331,2,4,0.23,1,0,60
40.69902119,-73.9339698,1,1,0.49,1,4,40
40.69767671,-73.90977131,3,0,,2,365,65
40.68921816,-73.9147804,1,0,,2,170,28
40.69287605,-73.90374166,1,215,4.59,1,351,62
40.70237649,-73.92662889,2,2,0.19,1,364,155
40.68796147,-73.9131222,1,5,0.56,1,343,59
40.70710791,-73.92263603,3,33,1.49,1,300,95
40.69505375,-73.93161293,1,1,0.04,1,0,45
40.68786546,-73.91177884,2,1,0.23,2,365,65
40.69948207,-73.93718136,20,0,,2,24,65
40.69084433,-73.9031378,1,2,0.21,1,0,80
40.70707815,-73.92343293,2,6,1.14,1,76,127
40.700352,-73.93793279,5,0,,2,0,55
40.69539369,-73.9285015,3,4,0.45,1,0,42
40.68773682,-73.91549758,3,45,2.37,2,216,110
40.70242986,-73.92603477,3,5,0.53,2,182,45
40.69869604,-73.91150442,1,18,1.69,1,172,39
40.68887859,-73.9191129,10,24,0.5,3,227,45
40.6947009,-73.90652145,1,3,1.58,2,21,68
40.70075534,-73.91890737,1,8,1.5,1,59,95
40.69472074,-73.9287372,3,43,1.24,2,333,80
40.70175595,-73.92343809,1,2,0.24,4,365,80
40.69696314,-73.93339574,1,0,,1,0,55
40.69752619,-73.91029859,2,6,0.36,2,1,65
40.70736151,-73.92406742,3,5,0.61,1,0,187
40.70269763,-73.92511618,1,0,,1,0,150
40.6934062,-73.90581612,1,30,3.05,3,243,38
40.69264596,-73.90366335,2,54,0.98,2,365,180
40.69788528,-73.92350416,15,0,,1,24,65
40.69085443,-73.91420662,1,23,1.16,1,14,50
40.68949362,-73.91190983,5,0,,1,0,60
40.70553731,-73.91934065,7,0,,1,0,41
40.69423527,-73.90690143,1,0,,1,183,70
40.70343047,-73.92814012,1,0,,1,0,40
40.69414999,-73.92987305,1,0,,1,0,45
40.69679189,-73.93497261,90,1,0.49,1,358,100
40.69718431,-73.92157386,2,0,,1,179,45
40.69047606,-73.92146043,3,3,0.57,1,88,75
40.6983459,-73.91941554,1,3,0.26,1,0,60
40.69654662,-73.92227151,1,2,0.4,1,87,44
40.68928679,-73.90729983,2,0,,1,0,60
40.69674846,-73.92964296,4,6,0.43,1,0,54
40.69476409,-73.92943055,5,5,0.56,1,10,125
40.69570441,-73.91874914,2,15,5.92,1,26,49
40.69016883,-73.91938249,1,6,2.5,1,0,40
40.69702198,-73.93365062,2,0,,1,0,80
40.68586398,-73.91263802,1,0,,2,364,125
40.69099912,-73.91360719,1,2,0.58,1,364,75
40.70347174,-73.93090894,2,15,1.87,3,274,75
40.6923143,-73.92692426,1,13,1.07,2,355,48
40.69587345,-73.90959952,3,119,3.36,1,124,55
40.70092144,-73.92079582,1,15,4.09,3,35,45
40.69759013,-73.91120354,1,0,,1,0,91
40.70617031,-73.91832023,3,42,1,1,82,115
40.68319194,-73.90719749,1,1,0.17,1,152,37
40.7010124,-73.92997729,3,13,2.75,1,9,150
40.69956727,-73.92112891,1,8,0.44,3,365,67
40.69543727,-73.93220634,3,1,0.14,1,0,68
40.68906512,-73.90953577,1,0,,1,0,35
40.70034301,-73.94055025,2,3,0.5,1,60,36
40.69174926,-73.9151636,1,2,0.58,2,0,50
40.6954454,-73.90884095,25,2,0.49,1,26,40
40.69533754,-73.92038518,2,1,0.11,1,0,44
40.70075646,-73.92072151,1,0,,1,89,100
40.695748,-73.91027361,1,2,2,1,43,65
40.70651564,-73.92274341,1,88,3.93,7,162,69
40.70046115,-73.91337498,1,7,0.41,1,273,51
40.68818783,-73.91594149,10,0,,1,0,70
40.69884729,-73.93370837,10,1,0.07,2,0,200
40.70213308,-73.914724,2,24,1,1,178,49
40.70523576,-73.9200071,5,68,2.42,1,28,75
40.6967855,-73.92824464,1,32,3.74,6,343,50
40.69812557,-73.92648909,4,2,0.32,1,0,35
40.70547735,-73.91775566,1,5,0.29,1,364,100
40.69831664,-73.92621912,2,42,4.81,2,47,59
40.70176973,-73.91921955,5,0,,1,0,75
40.69554562,-73.93069311,7,10,2.07,2,47,75
40.6904306,-73.90300361,2,4,0.16,1,180,75
40.70314799,-73.93123886,2,2,0.08,2,0,75
40.7053576,-73.92086738,24,2,0.09,1,364,95
40.69680177,-73.93100839,2,0,,2,88,75
40.69883417,-73.93598973,2,2,0.64,1,152,44
40.69973632,-73.91917325,1,0,,1,365,89
40.68847441,-73.91243321,2,0,,2,90,52
40.69497875,-73.91787665,2,0,,2,360,73
40.68789939,-73.91767479,1,2,0.35,1,193,65
40.68590583,-73.91344388,1,12,0.79,4,336,45
40.70511664,-73.92187329,3,3,0.16,1,0,65
40.68900545,-73.90640688,5,21,1.17,1,365,59
40.70101427,-73.92312607,2,14,1.95,1,52,66
40.69373252,-73.91902972,1,1,0.68,2,46,65
40.69374908,-73.91023384,2,1,0.06,1,0,30
40.69285313,-73.92703028,12,0,,1,0,65
40.70519857,-73.91548603,1,18,2.76,1,352,59
40.68803916,-73.90812879,2,1,0.94,3,363,35
40.69380421,-73.92561657,3,30,1.7,1,346,100
40.69825463,-73.93118276,1,0,,1,363,300
40.69168752,-73.92351284,1,5,0.19,1,0,30
40.70318205,-73.91461882,14,0,,1,0,115
40.70380425,-73.92711632,14,0,,1,0,50
40.69892741,-73.91548958,2,19,1.22,2,363,46
40.69539548,-73.93244717,1,1,0.1,1,0,60
40.69469889,-73.90694688,1,0,,1,0,85
40.69948912,-73.92621472,3,1,0.11,1,0,95
40.70257286,-73.91380039,2,8,0.89,1,364,62
40.70184253,-73.92982112,1,3,0.63,2,364,164
40.70264015,-73.92671695,3,1,0.07,1,0,45
40.69401131,-73.90643997,5,12,0.59,3,363,85
40.69349133,-73.90714899,4,9,0.26,1,151,175
40.69901439,-73.93648927,2,5,0.89,3,30,175
40.6929615,-73.92420494,1,0,,1,0,50
40.7046844,-73.91682815,2,2,0.23,35,321,47
40.69358125,-73.91914131,15,1,0.09,1,0,35
40.68782921,-73.90809876,1,3,1.1,4,77,65
40.68373657,-73.909877,5,13,1.96,1,184,90
40.68471951,-73.90944115,1,2,0.58,1,26,40
40.69271083,-73.92535011,4,55,1.9,1,164,140
40.70092431,-73.92945237,1,1,0.04,1,0,95
40.70200311,-73.9280689,5,11,0.54,1,363,80
40.69955048,-73.92225019,3,0,,1,0,90
40.69720223,-73.92696541,7,0,,1,0,60
40.70224578,-73.92856959,2,2,0.14,1,0,39
40.69369136,-73.92420799,3,2,0.34,1,4,150
40.70146013,-73.92792475,1,1,0.05,1,0,37
40.70697867,-73.92178823,5,1,0.06,1,243,70
40.68497005,-73.91199603,1,0,,1,33,55
40.70249474,-73.91903664,30,0,,35,304,47
40.69964584,-73.93991044,2,10,1.73,1,274,59
40.69091549,-73.91546041,1,1,0.12,1,0,35
40.70089473,-73.92184508,3,1,1,1,18,35
40.69909745,-73.91420725,5,12,0.28,1,0,110
40.69488989,-73.90691576,1,5,0.51,2,364,50
40.69731044,-73.93272345,1,1,0.35,1,0,43
40.70296232,-73.92919052,30,0,,1,0,40
40.68754172,-73.90774417,1,4,1.58,4,61,55
40.69760948,-73.92494729,7,7,0.81,1,305,110
40.70013679,-73.91954626,15,0,,1,0,45
40.68928107,-73.90780141,1,0,,2,365,200
40.70315724,-73.9292115,5,21,0.87,1,274,75
40.6872237,-73.90868738,1,0,,1,0,60
40.68400929,-73.91187296,1,3,0.34,2,0,75
40.69113439,-73.91500649,3,2,0.12,1,6,60
40.70123509,-73.92217725,2,13,0.54,1,0,45
40.70468167,-73.91935008,30,0,,35,308,47
40.69357043,-73.92571307,2,3,0.67,7,364,180
40.70475917,-73.91968102,2,25,1.86,1,55,25
40.70434573,-73.91950152,3,0,,3,335,50
40.70699043,-73.92187982,1,12,1.37,1,85,149
40.69852702,-73.92793377,2,6,0.31,1,0,60
40.6914174,-73.92082113,1,18,3.03,1,27,65
40.70514175,-73.91921916,4,35,0.51,1,304,80
40.68891053,-73.92084051,1,4,0.69,2,60,75
40.68926492,-73.91595269,3,27,0.78,1,365,70
40.69896989,-73.92704539,1,1,0.09,1,0,62
40.70257927,-73.92380349,2,5,3.06,1,150,50
